Code Module,Code Presentation,Highest Education,Num Prev Attempts,Studied Credits,Disability,Forum Ng,Homepage,OU Content,Quiz,Resource,Subpage,Url,Clicks 1Q,Clicks 2Q,Clicks 3Q,Clicks 4Q,Clicks Before Start,Num Past Deadline,Total Weighted Score,Total Weights,Num Banked,Fail?,IMD > 50%
FFF,2013B,A Level or Equivalent,0,60,N,139.0,176.0,636.0,496.0,67.0,174.0,19.0,402.0,107.0,385.0,851.0,0.0,3.0,81.0,100.0,0.0,No,0
FFF,2013B,Lower Than A Level,0,60,N,418.0,468.0,1460.0,892.0,33.0,343.0,35.0,1449.0,738.0,535.0,915.0,92.0,2.0,69.25,100.0,0.0,No,0
FFF,2013B,Lower Than A Level,1,120,N,52.0,155.0,458.0,525.0,33.0,122.0,8.0,268.0,218.0,327.0,495.0,56.0,1.0,64.0,100.0,0.0,No,0
FFF,2013B,A Level or Equivalent,0,120,N,250.0,386.0,1351.0,115.0,17.0,270.0,38.0,1665.0,490.0,0.0,0.0,365.0,0.0,29.0,50.0,0.0,Yes,1
FFF,2013B,A Level or Equivalent,1,120,N,283.0,263.0,579.0,1106.0,28.0,129.0,14.0,1115.0,136.0,555.0,649.0,9.0,0.0,89.0,100.0,0.0,No,0
FFF,2013B,HE Qualification,0,120,N,210.0,480.0,2346.0,1053.0,97.0,375.0,34.0,837.0,575.0,993.0,2212.0,66.0,1.0,81.5,100.0,0.0,No,1
FFF,2013B,A Level or Equivalent,1,210,N,587.0,656.0,1200.0,798.0,46.0,322.0,31.0,1096.0,768.0,651.0,705.0,506.0,0.0,67.75,100.0,0.0,No,0
FFF,2013B,A Level or Equivalent,0,120,N,270.0,491.0,3080.0,599.0,51.0,475.0,46.0,1561.0,1376.0,1255.0,523.0,409.0,1.0,91.5,100.0,0.0,No,0
FFF,2013B,A Level or Equivalent,1,150,N,286.0,250.0,1159.0,947.0,46.0,203.0,31.0,670.0,154.0,1515.0,667.0,12.0,1.0,80.75,100.0,0.0,No,0
FFF,2013B,A Level or Equivalent,0,60,N,1595.0,1232.0,2495.0,1163.0,40.0,478.0,45.0,2213.0,1184.0,1734.0,2020.0,35.0,0.0,92.25,100.0,0.0,No,1
FFF,2013B,Lower Than A Level,0,60,N,57.0,71.0,153.0,30.0,9.0,92.0,18.0,335.0,7.0,0.0,0.0,116.0,0.0,4.75,12.5,0.0,Yes,0
FFF,2013B,A Level or Equivalent,1,180,N,345.0,334.0,771.0,570.0,18.0,267.0,22.0,594.0,619.0,500.0,492.0,173.0,1.0,88.25,100.0,0.0,No,1
FFF,2013B,A Level or Equivalent,0,60,N,404.0,435.0,1813.0,782.0,28.0,395.0,41.0,1054.0,797.0,979.0,1128.0,64.0,0.0,78.0,100.0,0.0,No,1
FFF,2013B,Lower Than A Level,1,180,N,225.0,385.0,1104.0,792.0,25.0,221.0,17.0,693.0,502.0,524.0,1101.0,10.0,2.0,61.5,100.0,0.0,No,0
FFF,2013B,Lower Than A Level,1,120,N,257.0,234.0,1263.0,837.0,38.0,234.0,13.0,642.0,498.0,1349.0,403.0,15.0,0.0,80.75,100.0,0.0,Yes,1
FFF,2013B,A Level or Equivalent,0,60,N,395.0,235.0,342.0,5.0,19.0,227.0,24.0,608.0,193.0,429.0,18.0,15.0,1.0,37.75,75.0,0.0,Yes,1
FFF,2013B,Lower Than A Level,0,60,N,244.0,403.0,1335.0,1027.0,31.0,300.0,32.0,755.0,878.0,1165.0,586.0,45.0,0.0,78.25,100.0,0.0,No,0
FFF,2013B,A Level or Equivalent,1,150,N,125.0,157.0,821.0,661.0,29.0,211.0,15.0,251.0,280.0,430.0,1079.0,0.0,0.0,43.75,100.0,0.0,Yes,0
FFF,2013B,Lower Than A Level,0,60,Y,243.0,505.0,1212.0,849.0,39.0,261.0,25.0,1207.0,891.0,492.0,533.0,179.0,1.0,71.75,100.0,0.0,No,1
FFF,2013B,A Level or Equivalent,0,120,N,76.0,250.0,1229.0,478.0,33.0,257.0,34.0,472.0,211.0,812.0,952.0,0.0,1.0,42.0,62.5,0.0,No,0
FFF,2013B,Lower Than A Level,0,60,N,158.0,144.0,523.0,218.0,19.0,189.0,12.0,545.0,227.0,315.0,79.0,121.0,0.0,44.5,75.0,0.0,Yes,1
FFF,2013B,HE Qualification,0,120,N,256.0,379.0,1399.0,850.0,62.0,388.0,51.0,1078.0,408.0,740.0,1008.0,240.0,1.0,71.5,100.0,0.0,No,0
FFF,2013B,Lower Than A Level,0,60,N,510.0,685.0,1254.0,444.0,111.0,493.0,52.0,1320.0,409.0,1267.0,260.0,345.0,0.0,87.0,100.0,0.0,No,0
FFF,2013B,Lower Than A Level,1,120,Y,102.0,85.0,1331.0,701.0,33.0,201.0,20.0,760.0,596.0,789.0,382.0,0.0,0.0,39.75,100.0,0.0,Yes,1
FFF,2013B,A Level or Equivalent,1,120,N,102.0,108.0,452.0,0.0,19.0,113.0,21.0,434.0,191.0,172.0,0.0,55.0,0.0,37.75,75.0,0.0,Yes,1
FFF,2013B,A Level or Equivalent,0,60,N,522.0,470.0,1519.0,558.0,24.0,229.0,29.0,1174.0,536.0,1064.0,720.0,21.0,0.0,88.75,100.0,0.0,No,1
FFF,2013B,A Level or Equivalent,1,120,N,432.0,545.0,2707.0,856.0,51.0,326.0,29.0,1119.0,1059.0,1686.0,802.0,353.0,1.0,94.25,100.0,0.0,No,0
FFF,2013B,A Level or Equivalent,0,60,N,250.0,185.0,162.0,102.0,18.0,153.0,27.0,820.0,106.0,17.0,0.0,8.0,1.0,24.0,50.0,0.0,Yes,0
FFF,2013B,HE Qualification,0,60,N,248.0,801.0,2378.0,959.0,81.0,575.0,47.0,1396.0,1209.0,1276.0,1273.0,108.0,0.0,59.75,100.0,0.0,Yes,1
FFF,2013B,A Level or Equivalent,0,60,N,267.0,329.0,1666.0,581.0,49.0,229.0,36.0,939.0,480.0,737.0,1029.0,62.0,0.0,82.75,100.0,0.0,No,1
FFF,2013B,Lower Than A Level,0,60,N,224.0,408.0,1640.0,333.0,25.0,437.0,51.0,1405.0,1076.0,511.0,0.0,229.0,0.0,64.25,75.0,0.0,Yes,0
FFF,2013B,Lower Than A Level,1,120,N,399.0,750.0,4549.0,849.0,68.0,658.0,63.0,2313.0,2613.0,924.0,1644.0,4.0,0.0,76.0,100.0,0.0,No,1
FFF,2013B,A Level or Equivalent,0,90,N,523.0,436.0,1278.0,472.0,31.0,281.0,27.0,986.0,761.0,803.0,531.0,66.0,0.0,82.0,100.0,0.0,No,1
FFF,2013B,A Level or Equivalent,1,120,N,451.0,268.0,520.0,545.0,32.0,131.0,26.0,1033.0,117.0,195.0,660.0,33.0,0.0,84.5,100.0,0.0,No,0
FFF,2013B,A Level or Equivalent,0,60,N,465.0,626.0,860.0,927.0,88.0,445.0,52.0,1107.0,333.0,715.0,930.0,455.0,0.0,83.5,100.0,0.0,No,1
FFF,2013B,Lower Than A Level,0,60,N,199.0,310.0,1314.0,547.0,43.0,291.0,20.0,713.0,792.0,899.0,199.0,160.0,0.0,75.5,100.0,0.0,Yes,1
FFF,2013B,A Level or Equivalent,1,120,N,742.0,914.0,2005.0,668.0,79.0,455.0,84.0,1350.0,1168.0,1004.0,1475.0,97.0,0.0,84.5,100.0,0.0,No,0
FFF,2013B,HE Qualification,0,60,N,261.0,239.0,663.0,504.0,24.0,106.0,7.0,517.0,224.0,347.0,398.0,335.0,1.0,56.0,75.0,0.0,No,0
FFF,2013B,A Level or Equivalent,1,150,N,346.0,628.0,5167.0,606.0,64.0,504.0,61.0,1561.0,2030.0,2099.0,1823.0,42.0,1.0,92.25,100.0,0.0,No,1
FFF,2013B,Lower Than A Level,0,150,N,649.0,404.0,2059.0,676.0,48.0,382.0,107.0,1451.0,1104.0,1058.0,762.0,82.0,0.0,77.0,100.0,0.0,No,0
FFF,2013B,Lower Than A Level,1,180,N,87.0,110.0,349.0,93.0,22.0,51.0,11.0,709.0,47.0,0.0,0.0,0.0,1.0,17.25,25.0,0.0,Yes,1
FFF,2013B,Lower Than A Level,0,90,N,518.0,536.0,1290.0,802.0,44.0,720.0,85.0,1621.0,727.0,868.0,619.0,334.0,0.0,76.5,100.0,0.0,No,1
FFF,2013B,A Level or Equivalent,0,60,Y,1041.0,575.0,2728.0,796.0,49.0,535.0,55.0,1667.0,1448.0,1485.0,1216.0,130.0,0.0,94.0,100.0,0.0,No,0
FFF,2013B,A Level or Equivalent,0,120,N,118.0,258.0,525.0,1009.0,19.0,260.0,18.0,662.0,250.0,481.0,277.0,552.0,0.0,85.25,100.0,0.0,No,1
FFF,2013B,A Level or Equivalent,0,120,N,47.0,145.0,370.0,642.0,24.0,184.0,19.0,263.0,175.0,550.0,363.0,99.0,0.0,73.5,100.0,0.0,No,1
FFF,2013B,A Level or Equivalent,0,120,N,123.0,220.0,470.0,1000.0,26.0,220.0,6.0,291.0,538.0,481.0,348.0,437.0,0.0,77.5,100.0,0.0,No,1
FFF,2013B,A Level or Equivalent,0,120,N,235.0,266.0,654.0,510.0,26.0,257.0,20.0,375.0,206.0,855.0,263.0,288.0,0.0,91.75,100.0,0.0,No,1
FFF,2013B,A Level or Equivalent,0,120,N,157.0,217.0,449.0,816.0,36.0,234.0,12.0,334.0,359.0,620.0,289.0,335.0,1.0,90.25,100.0,0.0,No,1
FFF,2013B,No Formal quals,0,120,N,235.0,379.0,808.0,1253.0,33.0,449.0,30.0,261.0,617.0,1947.0,225.0,146.0,0.0,85.0,100.0,0.0,No,1
FFF,2013B,A Level or Equivalent,0,120,N,19.0,12.0,18.0,0.0,2.0,17.0,4.0,50.0,0.0,0.0,0.0,24.0,0.0,10.5,12.5,0.0,Yes,1
FFF,2013B,A Level or Equivalent,1,120,N,212.0,278.0,1284.0,599.0,25.0,103.0,8.0,700.0,532.0,909.0,377.0,29.0,0.0,91.0,100.0,0.0,No,1
FFF,2013B,Lower Than A Level,0,60,N,609.0,837.0,2333.0,656.0,49.0,539.0,76.0,1160.0,1194.0,1224.0,1181.0,524.0,0.0,80.0,100.0,0.0,No,1
FFF,2013B,Lower Than A Level,0,60,N,732.0,499.0,2025.0,1295.0,24.0,361.0,37.0,1634.0,1273.0,1053.0,999.0,120.0,2.0,54.5,100.0,0.0,No,0
FFF,2013B,Lower Than A Level,0,60,N,215.0,367.0,2783.0,877.0,41.0,318.0,74.0,943.0,1477.0,1325.0,905.0,126.0,1.0,62.0,100.0,0.0,Yes,0
FFF,2013B,Lower Than A Level,0,120,N,92.0,402.0,1234.0,971.0,20.0,393.0,15.0,1156.0,328.0,327.0,1167.0,164.0,1.0,66.0,100.0,0.0,Yes,1
FFF,2013B,A Level or Equivalent,1,120,N,446.0,602.0,1318.0,1170.0,34.0,289.0,33.0,992.0,1205.0,1447.0,355.0,32.0,0.0,88.5,100.0,0.0,No,1
FFF,2013B,A Level or Equivalent,1,150,N,579.0,629.0,2312.0,900.0,71.0,395.0,31.0,905.0,785.0,1843.0,1311.0,105.0,1.0,94.25,100.0,0.0,No,0
FFF,2013B,Lower Than A Level,1,120,N,100.0,386.0,1232.0,1039.0,65.0,345.0,32.0,1142.0,427.0,564.0,1255.0,0.0,3.0,44.25,100.0,0.0,Yes,1
FFF,2013B,Lower Than A Level,0,90,N,546.0,442.0,1609.0,665.0,39.0,241.0,43.0,1029.0,674.0,1220.0,629.0,178.0,0.0,66.5,100.0,0.0,No,0
FFF,2013B,A Level or Equivalent,1,120,N,466.0,601.0,1496.0,977.0,70.0,646.0,59.0,1462.0,804.0,1297.0,930.0,52.0,2.0,81.25,100.0,0.0,No,0
FFF,2013B,A Level or Equivalent,0,75,N,994.0,971.0,2113.0,1498.0,133.0,825.0,90.0,1767.0,1095.0,1670.0,2208.0,108.0,1.0,73.0,100.0,0.0,No,0
FFF,2013B,Post Graduate Qualification,0,60,N,264.0,521.0,951.0,888.0,107.0,395.0,38.0,907.0,524.0,662.0,1068.0,164.0,3.0,88.75,100.0,0.0,No,0
FFF,2013B,Lower Than A Level,0,60,N,584.0,644.0,1923.0,1216.0,48.0,490.0,20.0,856.0,1390.0,1348.0,612.0,811.0,0.0,82.25,100.0,0.0,No,1
FFF,2013B,HE Qualification,1,120,N,765.0,775.0,2200.0,811.0,36.0,451.0,81.0,1564.0,1123.0,1894.0,396.0,289.0,0.0,94.75,100.0,0.0,No,0
FFF,2013B,HE Qualification,1,180,N,34.0,182.0,643.0,448.0,22.0,190.0,16.0,133.0,89.0,271.0,1054.0,0.0,0.0,46.5,87.5,0.0,No,1
FFF,2013B,Lower Than A Level,0,60,N,700.0,836.0,3260.0,1137.0,146.0,660.0,92.0,2381.0,1579.0,2369.0,496.0,282.0,0.0,95.5,100.0,0.0,No,0
FFF,2013B,Lower Than A Level,0,120,N,133.0,169.0,238.0,100.0,11.0,64.0,14.0,506.0,70.0,0.0,0.0,204.0,1.0,30.5,37.5,0.0,Yes,0
FFF,2013B,A Level or Equivalent,0,120,N,477.0,571.0,2224.0,607.0,40.0,396.0,51.0,1076.0,611.0,1828.0,861.0,160.0,2.0,84.75,100.0,0.0,No,1
FFF,2013B,A Level or Equivalent,0,90,N,101.0,616.0,2004.0,781.0,24.0,328.0,30.0,1220.0,878.0,834.0,778.0,214.0,0.0,91.75,100.0,0.0,No,1
FFF,2013B,A Level or Equivalent,0,60,N,429.0,548.0,1312.0,986.0,42.0,339.0,50.0,1487.0,902.0,673.0,599.0,261.0,0.0,89.75,100.0,0.0,No,0
FFF,2013B,A Level or Equivalent,0,60,N,54.0,82.0,187.0,585.0,12.0,62.0,7.0,199.0,79.0,320.0,402.0,1.0,0.0,69.75,100.0,0.0,No,1
FFF,2013B,Lower Than A Level,1,120,N,440.0,456.0,846.0,534.0,14.0,210.0,29.0,1095.0,353.0,624.0,234.0,253.0,0.0,76.75,100.0,0.0,No,1
FFF,2013B,A Level or Equivalent,0,180,N,205.0,480.0,958.0,567.0,31.0,226.0,28.0,781.0,390.0,619.0,796.0,13.0,1.0,66.75,75.0,0.0,No,0
FFF,2013B,A Level or Equivalent,1,120,N,1698.0,1025.0,3231.0,1826.0,35.0,516.0,45.0,3182.0,1698.0,1475.0,1468.0,729.0,0.0,92.5,100.0,0.0,No,0
FFF,2013B,A Level or Equivalent,1,120,N,409.0,396.0,1671.0,555.0,47.0,241.0,38.0,890.0,994.0,813.0,680.0,50.0,0.0,67.75,100.0,0.0,No,0
FFF,2013B,Lower Than A Level,0,60,N,79.0,45.0,58.0,2.0,6.0,46.0,4.0,193.0,27.0,0.0,0.0,32.0,0.0,10.25,12.5,0.0,Yes,0
FFF,2013B,A Level or Equivalent,0,60,N,113.0,229.0,608.0,3.0,18.0,119.0,19.0,755.0,94.0,14.0,0.0,281.0,1.0,21.5,50.0,0.0,Yes,0
FFF,2013B,HE Qualification,0,60,N,421.0,468.0,1316.0,875.0,61.0,390.0,59.0,1143.0,680.0,1153.0,455.0,280.0,0.0,77.75,100.0,0.0,No,1
FFF,2013B,Lower Than A Level,0,90,N,459.0,545.0,1401.0,822.0,52.0,551.0,45.0,969.0,795.0,940.0,1253.0,19.0,0.0,85.5,100.0,0.0,No,1
FFF,2013B,A Level or Equivalent,0,120,N,312.0,282.0,994.0,375.0,37.0,121.0,11.0,1288.0,686.0,149.0,0.0,78.0,1.0,50.5,75.0,0.0,Yes,0
FFF,2013B,No Formal quals,0,180,N,336.0,603.0,2290.0,1115.0,25.0,388.0,42.0,1498.0,1194.0,1185.0,725.0,293.0,1.0,79.0,100.0,0.0,No,1
FFF,2013B,Lower Than A Level,0,60,N,181.0,176.0,216.0,945.0,17.0,211.0,17.0,1433.0,141.0,134.0,1.0,66.0,1.0,26.25,50.0,0.0,Yes,0
FFF,2013B,HE Qualification,0,60,N,120.0,224.0,365.0,655.0,18.0,128.0,9.0,823.0,168.0,218.0,222.0,93.0,1.0,34.5,75.0,0.0,Yes,0
FFF,2013B,Lower Than A Level,0,120,N,194.0,331.0,490.0,742.0,31.0,262.0,26.0,724.0,227.0,187.0,753.0,237.0,2.0,55.5,75.0,0.0,Yes,0
FFF,2013B,HE Qualification,0,120,N,263.0,349.0,1899.0,533.0,39.0,311.0,55.0,424.0,1186.0,753.0,1265.0,18.0,0.0,91.0,100.0,0.0,No,0
FFF,2013B,A Level or Equivalent,0,120,N,33.0,76.0,206.0,0.0,12.0,61.0,6.0,192.0,73.0,88.0,0.0,46.0,2.0,36.75,75.0,0.0,Yes,1
FFF,2013B,A Level or Equivalent,0,60,N,88.0,192.0,885.0,524.0,27.0,117.0,23.0,507.0,377.0,385.0,614.0,0.0,0.0,81.0,100.0,0.0,No,1
FFF,2013B,A Level or Equivalent,0,60,N,801.0,413.0,3016.0,1072.0,52.0,613.0,58.0,1580.0,1336.0,1084.0,2043.0,232.0,1.0,85.75,100.0,0.0,No,0
FFF,2013B,A Level or Equivalent,0,120,N,170.0,245.0,1135.0,629.0,32.0,228.0,16.0,442.0,682.0,360.0,900.0,90.0,3.0,72.0,100.0,0.0,Yes,0
FFF,2013B,Lower Than A Level,0,60,N,1385.0,1410.0,3714.0,984.0,60.0,711.0,62.0,2911.0,2482.0,1277.0,1688.0,549.0,1.0,77.25,100.0,0.0,No,0
FFF,2013B,Lower Than A Level,0,60,N,304.0,700.0,1367.0,608.0,40.0,355.0,41.0,1238.0,1071.0,391.0,776.0,76.0,0.0,57.75,100.0,0.0,No,1
FFF,2013B,Lower Than A Level,0,120,N,266.0,580.0,1617.0,731.0,39.0,226.0,49.0,888.0,831.0,631.0,1098.0,131.0,2.0,78.75,100.0,0.0,No,1
FFF,2013B,HE Qualification,1,120,N,613.0,929.0,2840.0,790.0,42.0,566.0,77.0,1683.0,1591.0,1641.0,894.0,236.0,0.0,94.5,100.0,0.0,No,0
FFF,2013B,A Level or Equivalent,0,60,N,292.0,397.0,1047.0,630.0,50.0,211.0,28.0,901.0,437.0,381.0,875.0,164.0,0.0,73.0,100.0,0.0,No,0
FFF,2013B,A Level or Equivalent,0,90,N,421.0,745.0,1373.0,663.0,34.0,390.0,48.0,1372.0,927.0,888.0,532.0,97.0,0.0,84.0,100.0,0.0,No,1
FFF,2013B,A Level or Equivalent,0,60,N,174.0,397.0,1154.0,813.0,22.0,358.0,40.0,766.0,859.0,651.0,584.0,115.0,0.0,72.0,100.0,0.0,No,0
FFF,2013B,Lower Than A Level,0,120,N,739.0,487.0,980.0,435.0,19.0,170.0,26.0,408.0,763.0,1042.0,669.0,38.0,0.0,80.75,100.0,0.0,No,0
FFF,2013B,Lower Than A Level,0,60,N,891.0,1315.0,3002.0,948.0,112.0,734.0,111.0,2194.0,1521.0,1774.0,1125.0,711.0,0.0,93.0,100.0,0.0,No,0
FFF,2013B,Lower Than A Level,0,60,N,102.0,133.0,987.0,544.0,23.0,254.0,13.0,197.0,188.0,479.0,1144.0,60.0,0.0,88.5,100.0,0.0,No,0
FFF,2013B,HE Qualification,0,180,N,157.0,527.0,3040.0,872.0,118.0,646.0,40.0,1035.0,1175.0,848.0,2403.0,2.0,2.0,74.5,100.0,0.0,No,0
FFF,2013B,A Level or Equivalent,0,60,N,643.0,560.0,1201.0,898.0,37.0,282.0,43.0,1280.0,229.0,746.0,1404.0,64.0,1.0,88.0,100.0,0.0,No,1
FFF,2013B,A Level or Equivalent,0,120,Y,30.0,34.0,82.0,0.0,9.0,27.0,6.0,174.0,0.0,0.0,0.0,14.0,0.0,11.25,12.5,0.0,Yes,1
FFF,2013B,A Level or Equivalent,0,90,N,164.0,620.0,2125.0,904.0,40.0,527.0,45.0,1016.0,1142.0,1254.0,1026.0,99.0,0.0,85.25,100.0,0.0,No,0
FFF,2013B,Lower Than A Level,0,180,N,154.0,247.0,567.0,182.0,30.0,144.0,16.0,699.0,344.0,212.0,0.0,145.0,1.0,52.5,75.0,0.0,Yes,1
FFF,2013B,Lower Than A Level,0,60,N,449.0,634.0,2035.0,639.0,46.0,344.0,59.0,1518.0,623.0,991.0,935.0,261.0,0.0,92.25,100.0,0.0,No,1
FFF,2013B,Lower Than A Level,0,120,N,764.0,908.0,2080.0,984.0,33.0,514.0,105.0,1421.0,1273.0,1433.0,811.0,602.0,0.0,81.5,100.0,0.0,No,0
FFF,2013B,Lower Than A Level,0,60,N,253.0,282.0,799.0,382.0,16.0,219.0,24.0,1408.0,589.0,0.0,0.0,77.0,0.0,20.75,25.0,0.0,Yes,0
FFF,2013B,A Level or Equivalent,0,60,N,119.0,91.0,154.0,126.0,15.0,97.0,8.0,483.0,136.0,9.0,0.0,0.0,3.0,30.25,50.0,0.0,Yes,1
FFF,2013B,HE Qualification,0,60,N,1167.0,776.0,1953.0,797.0,47.0,409.0,48.0,1517.0,1475.0,1270.0,994.0,104.0,1.0,76.25,100.0,0.0,No,1
FFF,2013B,A Level or Equivalent,0,60,N,333.0,431.0,2801.0,1054.0,43.0,344.0,79.0,1225.0,1091.0,1443.0,1387.0,91.0,1.0,88.0,100.0,0.0,No,1
FFF,2013B,Lower Than A Level,0,60,N,54.0,91.0,195.0,41.0,10.0,69.0,21.0,421.0,6.0,0.0,0.0,89.0,1.0,8.0,12.5,0.0,Yes,0
FFF,2013B,A Level or Equivalent,0,120,N,216.0,623.0,1547.0,58.0,32.0,423.0,32.0,1229.0,815.0,601.0,20.0,382.0,0.0,74.75,100.0,0.0,Yes,1
FFF,2013B,Lower Than A Level,0,60,N,201.0,444.0,1200.0,769.0,27.0,296.0,36.0,674.0,349.0,473.0,1215.0,286.0,2.0,77.0,100.0,0.0,No,0
FFF,2013B,Lower Than A Level,0,120,N,326.0,690.0,2977.0,1050.0,108.0,658.0,98.0,1262.0,1681.0,1429.0,1165.0,593.0,3.0,80.5,100.0,0.0,No,1
FFF,2013B,A Level or Equivalent,0,120,Y,240.0,123.0,585.0,865.0,27.0,239.0,12.0,663.0,419.0,1015.0,0.0,48.0,5.0,39.5,100.0,0.0,Yes,1
FFF,2013B,A Level or Equivalent,0,60,N,499.0,370.0,964.0,378.0,34.0,237.0,43.0,1199.0,574.0,357.0,250.0,196.0,0.0,71.5,100.0,0.0,No,1
FFF,2013B,A Level or Equivalent,0,90,N,484.0,523.0,1404.0,774.0,135.0,512.0,32.0,1082.0,1032.0,1304.0,434.0,114.0,0.0,77.5,100.0,0.0,Yes,0
FFF,2013B,A Level or Equivalent,0,120,N,73.0,185.0,325.0,539.0,12.0,182.0,9.0,393.0,111.0,125.0,702.0,0.0,0.0,51.25,75.0,0.0,No,1
FFF,2013B,A Level or Equivalent,0,60,N,875.0,703.0,1932.0,691.0,43.0,442.0,44.0,1673.0,924.0,1271.0,613.0,387.0,0.0,81.75,100.0,0.0,No,1
FFF,2013B,A Level or Equivalent,0,60,N,201.0,246.0,1684.0,683.0,39.0,265.0,43.0,900.0,517.0,768.0,1023.0,49.0,1.0,85.0,100.0,0.0,No,1
FFF,2013B,Lower Than A Level,0,60,N,445.0,176.0,494.0,396.0,42.0,150.0,31.0,690.0,121.0,611.0,186.0,145.0,1.0,45.5,75.0,0.0,No,0
FFF,2013B,Post Graduate Qualification,0,60,N,423.0,853.0,2208.0,903.0,41.0,620.0,78.0,1694.0,1183.0,1209.0,1121.0,285.0,1.0,89.0,100.0,0.0,No,1
FFF,2013B,Lower Than A Level,0,60,Y,154.0,141.0,95.0,94.0,7.0,67.0,8.0,249.0,0.0,0.0,0.0,322.0,0.0,8.75,12.5,0.0,Yes,1
FFF,2013B,A Level or Equivalent,0,90,N,431.0,214.0,468.0,1.0,45.0,160.0,29.0,1118.0,80.0,112.0,0.0,95.0,0.0,17.0,25.0,0.0,Yes,1
FFF,2013B,A Level or Equivalent,0,60,N,605.0,338.0,653.0,687.0,40.0,264.0,26.0,1162.0,322.0,752.0,293.0,178.0,1.0,75.5,100.0,0.0,No,1
FFF,2013B,HE Qualification,0,60,N,313.0,573.0,1435.0,760.0,32.0,282.0,38.0,1124.0,864.0,762.0,504.0,252.0,0.0,68.25,100.0,0.0,No,0
FFF,2013B,A Level or Equivalent,0,60,N,258.0,701.0,2113.0,717.0,53.0,441.0,54.0,1011.0,813.0,1392.0,769.0,478.0,0.0,92.75,100.0,0.0,No,1
FFF,2013B,Lower Than A Level,0,120,N,60.0,133.0,272.0,3.0,18.0,139.0,12.0,370.0,138.0,140.0,0.0,0.0,3.0,34.25,75.0,0.0,Yes,0
FFF,2013B,A Level or Equivalent,0,90,N,238.0,382.0,1087.0,577.0,36.0,204.0,26.0,674.0,471.0,1012.0,310.0,178.0,0.0,84.5,100.0,0.0,No,1
FFF,2013B,Lower Than A Level,0,60,N,135.0,152.0,419.0,201.0,16.0,119.0,11.0,798.0,194.0,0.0,0.0,132.0,0.0,35.25,50.0,0.0,Yes,1
FFF,2013B,A Level or Equivalent,0,60,N,2164.0,1150.0,2125.0,1258.0,111.0,608.0,61.0,2134.0,1227.0,1574.0,1236.0,1422.0,0.0,94.5,100.0,0.0,No,0
FFF,2013B,A Level or Equivalent,0,60,N,363.0,475.0,782.0,1718.0,54.0,278.0,27.0,1319.0,864.0,673.0,761.0,150.0,0.0,79.5,100.0,0.0,No,1
FFF,2013B,A Level or Equivalent,0,120,N,164.0,361.0,1506.0,643.0,39.0,212.0,19.0,746.0,518.0,631.0,899.0,167.0,1.0,85.25,100.0,0.0,No,1
FFF,2013B,Lower Than A Level,0,60,Y,486.0,633.0,2084.0,859.0,72.0,457.0,46.0,1745.0,1113.0,901.0,1002.0,10.0,0.0,86.0,100.0,0.0,No,1
FFF,2013B,A Level or Equivalent,0,60,N,119.0,386.0,1529.0,690.0,29.0,236.0,23.0,849.0,524.0,690.0,962.0,26.0,0.0,70.5,100.0,0.0,Yes,0
FFF,2013B,HE Qualification,0,70,N,180.0,576.0,1618.0,878.0,129.0,433.0,51.0,1485.0,484.0,750.0,1143.0,132.0,3.0,59.25,100.0,0.0,No,1
FFF,2013B,A Level or Equivalent,0,60,N,220.0,229.0,178.0,412.0,23.0,123.0,8.0,258.0,337.0,191.0,407.0,17.0,1.0,76.75,100.0,0.0,No,0
FFF,2013B,HE Qualification,0,60,N,47.0,118.0,272.0,4.0,14.0,58.0,2.0,237.0,147.0,140.0,4.0,8.0,1.0,29.75,75.0,0.0,Yes,0
FFF,2013B,A Level or Equivalent,0,120,N,217.0,314.0,781.0,571.0,22.0,144.0,20.0,489.0,298.0,816.0,309.0,189.0,0.0,62.25,100.0,0.0,No,1
FFF,2013B,A Level or Equivalent,0,60,N,339.0,330.0,745.0,792.0,23.0,279.0,50.0,938.0,407.0,404.0,786.0,63.0,1.0,61.0,100.0,0.0,No,0
FFF,2013B,HE Qualification,0,60,N,200.0,141.0,651.0,2315.0,28.0,157.0,18.0,489.0,499.0,1117.0,1426.0,12.0,1.0,72.75,100.0,0.0,No,0
FFF,2013B,Lower Than A Level,0,60,N,327.0,361.0,1046.0,767.0,37.0,204.0,30.0,961.0,324.0,515.0,887.0,146.0,1.0,76.5,100.0,0.0,No,0
FFF,2013B,HE Qualification,0,60,N,185.0,355.0,2407.0,667.0,47.0,378.0,29.0,1132.0,451.0,695.0,1556.0,307.0,1.0,83.5,100.0,0.0,No,0
FFF,2013B,HE Qualification,0,60,N,915.0,853.0,2342.0,914.0,44.0,334.0,88.0,1633.0,1345.0,1805.0,711.0,60.0,0.0,73.25,100.0,0.0,No,0
FFF,2013B,Lower Than A Level,0,120,N,578.0,1153.0,3816.0,3449.0,194.0,933.0,54.0,1929.0,2491.0,5059.0,861.0,24.0,3.0,23.75,100.0,0.0,Yes,0
FFF,2013B,Lower Than A Level,0,120,Y,22.0,68.0,147.0,0.0,8.0,46.0,2.0,123.0,56.0,110.0,0.0,9.0,0.0,10.0,50.0,0.0,Yes,0
FFF,2013B,A Level or Equivalent,0,120,N,232.0,155.0,319.0,4.0,31.0,184.0,12.0,528.0,373.0,68.0,0.0,26.0,1.0,37.5,50.0,0.0,Yes,1
